id,case_id,year,height,width,size_inchsqr,price_usd,meanprice_year,min_price,max_price,medianprice_year,cnt_mean,cnt_max,cnt_median,cot_mean,cot_max,cot_median,ranking,fest_biennal,private_inst,public_inst,solo_show,group_show,age,estimate_min_usd,estimate_max_usd,estimate_center_usd,log10_estimate_geo_mean_usd,estimate_range_usd,Country - Austria,Country - China,Country - Dutch,Country - France,Country - Germany,Country - Japan,Country - Others,Country - Swiss,Country - UK,Country - USA,Continent - East Asia,Continent - Europe,Continent - North America,Continent - Others,Tier - 1,Tier - 2,Tier - 3,Tier - 4,Living - Argentina,Living - Australia,Living - Austria,Living - Brazil,Living - China,Living - Denmark,Living - Dutch,Living - France,Living - Germany,Living - India,Living - Italia,Living - Japan,Living - Mexico,Living - Norway,Living - Others,Living - South Africa,Living - Sweden,Living - Swiss,Living - Taiwan,Living - UK,Living - USA,price_usd_prev_5_mean,price_usd_prev_5_median,price_usd_prev_5_max,price_usd_prev_10_mean,price_usd_prev_10_median,price_usd_prev_10_max,price_same_size_prev_5_max,price_same_size_prev_5_mean,price_same_size_prev_5_median,price_same_size_prev_10_max,price_same_size_prev_10_mean,price_same_size_prev_10_median,matched_genre,matched_country,gender_NA,gender_female,gender_male,edu_NA,edu_abroad,edu_both,edu_domestic,degree_NA,grad,no_degree,undergrad,elite_school,elite_school_NA,non_elite_school,elite_award_not_received,elite_award_received,artwork_order,cnt_min,cot_min,Genre___Photography,Genre___Print,Genre___Sculpture,Genre___Painting,Genre___Others,price_usd_prev_5_min,price_usd_prev_10_min,price_same_size_prev_5_min,price_same_size_prev_10_min,eventdate,train
2134,52187,2008,39.37,31.5,1240.1549,25390,11.796275,1.6990494,31.860214,11.30262,14.156974,31.860214,13.044338,11.796275,31.860214,11.30262,146,2,13,16,5,27,70,25390,31737.5,28563.75,4.453117707,6347.5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20202.4,22708,40067,17503.1,16448.5,40067,39511.60051,17397.60156,14914.14251,39511.60051,15643.71304,14456.09812,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,217,3.316057,1.6990494,1,0,0,0,0,28546,17524,4112.424337,4112.424337,28/11/2008,1
2135,106929,2008,57.48,25.39,1459.4171,33007,23.96134,5.477588,50.610165,20.608362,24.790323,48.285107,20.608362,23.764622,50.610165,20.608362,1836,0,3,8,1,10,73,35546,40624,38085,4.57978671,5078,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,33656.2,20108,103126,52400.6,35602,134956,28990.53844,19379.82045,20872.45639,51878.15213,28678.9998,27831.38984,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,232,5.477588,5.477588,1,0,0,0,0,942,942,9167.14667,9167.14667,28/11/2008,1
2136,25668,2008,7.48,8.27,61.859604,3046,45.758297,6.0535216,111.74124,39.379494,51.84944,111.74124,39.379494,45.758297,111.74124,39.379494,212,0,16,18,2,32,78,3172.916667,4442.083333,3807.5,3.574522684,1269.166667,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4196.4,5027,5445,23019.7,5236,147801,4355.000251,2866.045583,2435.999905,6912.268857,3348.249924,2835.499929,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,52,23.985521,6.0535216,1,0,0,0,0,2296,2019,1483.734831,1483.734831,28/11/2008,1
2137,25667,2008,7.44,8.31,61.826405,2539,45.758297,6.0535216,111.74124,39.379494,51.84944,111.74124,39.379494,45.758297,111.74124,39.379494,212,0,16,18,2,32,78,2919.85,3554.6,3237.225,3.508075639,634.75,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3716.6,3046,5445,22990.9,5236,147801,4352.662996,2480.913334,2434.692545,6908.559159,3495.25801,2833.978164,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,50,23.985521,6.0535216,1,0,0,0,0,2296,2019,1482.938535,1482.938535,28/11/2008,1
2138,98750,2008,15.12,22.91,346.3992,9521,66.33002,4.5785027,431.31796,36.5861,21.983307,21.983307,21.983307,38.293144,79.580605,29.15636,93,2,7,14,5,18,51,10155.73333,12694.66667,11425.2,4.055166295,2538.933333,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40442,31020,98500,38542.9,20310,98500,100874.7586,26781.80302,10099.73978,100874.7586,17929.41898,9726.001368,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,280,21.983307,7.999433,0,1,0,0,0,5909,5909,2770.997192,2770.997192,28/11/2008,1
2139,55089,2008,5.91,5.83,34.4553,3554,78.78678,0.9717069,226.12167,45.817436,78.42405,226.12167,51.94299,81.35271,226.12167,48.049744,573,1,6,12,5,14,82,3807.857143,5077.142857,4442.5,3.643150015,1269.285714,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30752.2,22882,52615,16394.1,9722,52615,7791.089976,2493.006432,1378.614851,7791.089976,3022.435697,1722.639824,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,87,14.942868,0.9717069,0,0,1,0,0,2904,1356,172.2915673,172.2915673,28/11/2008,1
2140,47722,2008,23.23,23.11,536.8453,29198,28.028944,17.017519,44.42392,20.972754,29.286066,44.42392,23.170528,28.028944,44.42392,20.972754,745,1,7,7,1,15,64,31736.95652,38084.34783,34910.65217,4.5411559,6347.391304,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,37795.6,15494,100827,40080,30305.5,100827,22617.8347,13255.95014,11259.12441,66424.64203,18257.9158,11151.21743,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,34,17.017519,17.017519,1,0,0,0,0,8958,8958,9135.775093,4083.657971,28/11/2008,1
2141,35346,2008,47.24,39.37,1859.8389,101560,101.930145,8.621682,397.64355,84.20611,93.75884,188.84918,86.9828,101.930145,397.64355,84.20611,819,0,3,9,0,12,78,95212.5,120602.5,107907.5,5.03002514,25390,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,275129.8,244652,577810,220898.5,224448.5,577810,406871.0047,192040.6458,195687.0043,739552.9426,236487.6827,182693.1375,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,125,8.621682,8.621682,1,0,0,0,0,11729,11729,16034.93957,16034.93957,28/11/2008,1
2142,84082,2008,52.76,52.76,2783.6174,15868,12.345792,4.5595345,34.943707,9.315495,12.714916,34.943707,9.019611,12.345792,34.943707,9.315495,1115,0,9,2,1,10,65,16502.72,20311.04,18406.88,4.262643846,3808.32,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29403.8,33899,49389,25850.2,17502.5,49389,97269.91083,40061.68205,25930.77397,97269.91083,36726.94687,31485.21109,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,42,4.5595345,4.5595345,0,0,1,0,0,8345,8345,17124.43289,17124.43289,28/11/2008,1
2143,78070,2008,28.35,40.35,1143.9225,13329,58.753403,8.333911,308.252,46.49118,63.67411,308.252,46.49118,59.104786,308.252,46.49118,296,0,15,13,4,26,60,15867.85714,18406.71429,17137.28571,4.232747277,2538.857143,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,75629.6,32249,282425,48299.1,24386,282425,139500.102,43503.88652,17928.72594,139500.102,47934.00301,30449.03091,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,256,8.333911,8.333911,1,0,0,0,0,5585,5585,17099.59833,15094.865,28/11/2008,1
2144,52186,2008,11.42,9.21,105.1782,4189,11.796275,1.6990494,31.860214,11.30262,14.156974,31.860214,13.044338,11.796275,31.860214,11.30262,146,2,13,16,5,27,70,4696.757576,5966.151515,5331.454545,3.723746211,1269.393939,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25571.8,23804,40067,17597.6,16448.5,40067,2005.009818,1206.30186,1264.876399,2005.009818,1084.509611,1057.880916,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,218,3.316057,1.6990494,0,0,1,0,0,25390,23804,414.7082923,348.7769064,28/11/2008,1
2145,35861,2008,22.13,17.72,392.14355,19042,71.54378,6.119058,218.24054,57.03915,85.15355,218.24054,57.58564,71.54378,218.24054,57.03915,580,0,8,10,4,16,59,19042,25389.33333,22215.66667,4.342181929,6347.333333,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,132331.4,10892,434541,105406.1,39788,434541,44032.32085,21566.05084,21873.8182,154159.1194,49921.81781,33734.8171,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,120,38.840366,6.119058,0,0,1,0,0,8713,8713,2399.549127,2399.549127,28/11/2008,1
2146,33120,2008,33.07,23.62,781.1134,9521,26.777555,1.195338,135.44727,14.736028,9.748904,9.748904,9.748904,26.777555,135.44727,14.736028,1658,0,3,6,1,8,71,10790.46667,12059.93333,11425.2,4.057192567,1269.466667,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11469.8,13132,18761,11024.3,10862,18761,15431.94347,8964.638058,8039.567489,49146.3741,21810.46918,14645.09787,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,173,9.748904,1.195338,0,0,1,0,0,257,257,933.6945293,933.6945293,28/11/2008,1
2147,25666,2008,8.27,7.48,61.859604,3046,45.758297,6.0535216,111.74124,39.379494,51.84944,111.74124,39.379494,45.758297,111.74124,39.379494,212,0,16,18,2,32,78,3172.916667,4442.083333,3807.5,3.574522684,1269.166667,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4396.2,5027,5445,22861.9,5236,147801,4355.000251,3025.845593,3234.999953,6912.268857,3228.402447,2764.012156,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,49,23.985521,6.0535216,1,0,0,0,0,2019,2019,1483.734831,1483.734831,28/11/2008,1
2148,84083,2008,80.31,56.69,4552.7734,38085,12.345792,4.5595345,34.943707,9.315495,12.714916,34.943707,9.019611,12.345792,34.943707,9.315495,1115,0,9,2,1,10,65,48241,60936,54588.5,4.734145122,12695,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31133.6,33899,49389,22939.4,16077,49389,159090.7797,75375.54341,54587.07015,159090.7797,60219.77438,51495.95327,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,41,4.5595345,4.5595345,1,0,0,0,0,8345,8345,28008.03823,28008.03823,28/11/2008,1
2149,30644,2008,39.92,39.57,1579.6343,15234,37.17013,3.905625,331.1227,15.0188675,14.933044,20.736279,15.641043,30.996252,220.63594,15.147552,471,0,13,2,4,11,52,19042.5,21581.5,20312,4.306902795,2539,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28775,18750,74500,25614.8,14687.5,74500,49351.98368,20313.02942,14707.62982,348524.0986,56101.47173,19798.38994,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,194,7.713811,4.997405,0,0,1,0,0,3491,3491,7894.072349,6169.459213,28/11/2008,1
2150,78069,2008,14.17,18.62,263.84543,9648,58.753403,8.333911,308.252,46.49118,63.67411,308.252,46.49118,59.104786,308.252,46.49118,296,0,15,13,4,26,60,10790.52632,12060,11425.26316,4.057194968,1269.473684,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,82524.8,43194,282425,59668.7,32722,282425,32175.6626,13083.61647,7499.38657,32175.6626,12620.49864,7023.061138,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,254,8.333911,8.333911,0,0,1,0,0,6515,6362,3481.626724,3481.626724,28/11/2008,1
2151,12082,2008,23.62,18.82,444.5284,3554,46.282883,5.1072235,237.53748,31.92455,21.576654,26.49994,25.619108,46.282883,237.53748,31.92455,39,8,39,47,7,40,79,3807.857143,5077.142857,4442.5,3.643150015,1269.285714,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8846,6829,15081,14975,11558,58968,26123.21152,15076.81281,11779.97593,36331.06342,16471.45856,12711.16224,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,347,6.3955417,5.1072235,0,1,0,0,0,4809,3800,11667.07816,6919.837133,28/11/2008,1
2152,75600,2008,18.11,24.02,435.00223,33007,165.05722,29.39014,1218.4213,68.32303,60.691643,60.691643,60.691643,95.4522,229.0335,54.47924,962,0,10,8,1,17,73,31737.5,38085,34911.25,4.541163337,6347.5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62240.4,34867,193760,165930.2,41433.5,713000,29162.95405,21222.83651,20996.18304,530015.9826,80798.0019,27894.34748,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,70,60.691643,43.816837,0,0,1,0,0,9375,9375,12784.77644,12784.77644,28/11/2008,1
2153,76315,2008,25.08,29.53,740.6124,4062,34.59627,0.04602823,181.12566,7.08366,31.063293,181.12566,5.6101637,41.273174,181.12566,7.3433495,96,6,20,21,5,42,75,4823.625,6093,5458.3125,3.734102358,1269.375,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5467.8,5027,8043,152788.5,6915.5,701168,8010.788107,3199.146587,2449.831469,109099.0942,27334.71957,4784.727854,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,122,3.3078456,3.1473577,1,0,0,0,0,3750,3750,34.08907789,34.08907789,28/11/2008,1
2154,78071,2008,57.09,81.1,4629.999,48241,58.753403,8.333911,308.252,46.49118,63.67411,308.252,46.49118,59.104786,308.252,46.49118,296,0,15,13,4,26,60,31737.5,44432.5,38085,4.574636732,12695,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,76421.2,32249,282425,58331.3,32722,282425,564623.3314,234095.2765,131600.3552,564623.3314,226656.5173,123241.7255,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,257,8.333911,8.333911,1,0,0,0,0,5585,5585,43150.14612,43150.14612,28/11/2008,1
2155,78072,2008,18.9,15.08,285.012,5585,58.753403,8.333911,308.252,46.49118,63.67411,308.252,46.49118,59.104786,308.252,46.49118,296,0,15,13,4,26,60,6346.590909,8885.227273,7615.909091,3.875604523,2538.636364,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,83151.4,43194,282425,51060.1,31649,282425,34756.90274,14180.24256,8336.083988,34756.90274,12154.47625,7586.474782,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,255,8.333911,8.333911,0,0,1,0,0,6515,6362,4260.420369,3760.934558,28/11/2008,1
2156,38172,2008,17.83,21.02,374.78662,35546,159.34605,0.15881658,807.9448,87.687454,441.90332,807.9448,441.90332,264.54764,807.9448,121.9087,882,0,8,9,6,11,76,38085,44432.5,41258.75,4.614227355,6347.5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,146725,32500,458500,107080.8,35970.5,458500,56728.77095,41351.45807,36019.09299,302806.9007,67033.37802,42150.17483,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,286,75.86183,24.909666,0,0,1,0,0,20000,20000,9335.809525,9335.809525,29/11/2008,1
2157,53135,2008,25.71,32.83,844.0593,103200,67.433525,11.081467,251.34767,54.111156,97.79526,97.79526,97.79526,97.79526,97.79526,97.79526,62,0,20,23,6,38,60,83850,109650,96750,4.981755851,25800,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25843.8,30000,32500,62546.9,31875,362500,47579.33576,37225.82804,42160.7958,90248.51269,46204.78207,44927.84417,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,522,97.79526,97.79526,0,1,0,0,0,12969,12969,20585.74792,20585.74792,30/11/2008,1
2158,101115,2008,29.13,18.9,550.55695,12900,221.06584,0.07773099,1934.832,43.068546,445.16147,871.5819,445.16147,445.16147,871.5819,445.16147,180,0,12,11,4,19,46,10320,15480,12900,4.101725327,5160,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,75430,6000,302500,42590,9375,302500,110951.4408,40504.76689,2691.676562,110951.4408,26515.40325,8909.97281,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,144,18.741022,18.741022,0,1,0,0,0,2400,2400,42.79533677,42.79533677,01/12/2008,1
2159,1172,2008,26.57,20.67,549.2019,67596,85.61347,1.075056,343.17017,62.10884,69.01411,185.18579,62.10884,69.98332,185.18579,62.10884,452,1,1,6,4,5,51,3870,6450,5160,3.69863534,2580,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,116868,51559,422500,132254.4,67240.5,481000,188469.7094,59765.92983,29539.07573,188469.7094,68336.90919,58115.94917,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,69,3.2065089,3.2065089,1,0,0,0,0,11247,11247,1761.02078,590.4227978,01/12/2008,1
2160,112475,2008,14.57,17.52,255.2664,24187,135.30806,11.558522,455.98215,96.930466,174.62747,446.06058,101.89921,189.5092,446.06058,127.335724,59,13,33,46,13,30,79,38699.2,64498.66667,51598.93333,4.698626362,25799.46667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36500,27500,62500,42661.4,35000,84380,42614.14218,24826.04916,19848.31296,42614.14218,19063.52304,17690.30562,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,306,75.78749,75.78749,1,0,0,0,0,25000,20000,18621.96212,14563.11047,01/12/2008,1
2161,2968,2008,47.17,59.65,2813.6904,22575,57.130013,2.2679813,212.34288,26.980877,58.920357,212.34288,32.148262,58.920357,212.34288,32.148262,736,1,8,21,4,26,45,10320,15480,12900,4.101725327,5160,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,81440.8,79917,185569,149359.6,125129.5,430402,572599.8679,154039.6899,47528.70911,572599.8679,99855.75584,40429.9258,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,74,2.827511,2.827511,0,0,0,1,1,9682,8851,7955.740557,7955.740557,01/12/2008,1
2162,4034,2008,20.67,28.74,594.0558,6450,48.65729,8.68437,132.5176,32.969852,53.08526,132.5176,32.969852,53.08526,132.5176,32.969852,850,1,1,12,0,14,53,6450,10320,8385,3.911619706,3870,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80129,78367,124226,100712.4,68959.5,326047,180778.3502,67769.23078,21701.28847,180778.3502,44531.27179,12598.62996,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,36,8.68437,8.68437,0,0,1,0,0,27156,27156,9304.789262,9304.789262,01/12/2008,1
2163,9482,2008,22.24,29.53,656.7472,22575,53.2884,3.6343334,207.12439,36.61961,27.494598,27.494598,27.494598,27.494598,27.494598,27.494598,169,0,7,16,4,18,54,23220,32250,27735,4.437195967,9030,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,34366.6,34867,67000,28235,23047.5,67000,61480.25033,33404.85308,44059.39643,136028.3632,38610.93513,29478.96629,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,45,27.494598,27.494598,0,0,1,0,0,5000,5000,2386.838284,2386.838284,01/12/2008,1
2164,3209,2008,19.69,23.62,465.07782,12093,20.180176,6.3045073,35.459087,19.478554,24.805399,35.459087,20.79867,24.805399,35.459087,20.79867,538,1,1,13,4,11,54,3095.808,4385.728,3740.768,3.566407856,1289.92,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8814.2,3500,28697,8856,5184,28697,16491.23488,11464.44808,12466.71094,16491.23488,8551.490886,6861.469808,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,16,18.15844,18.15844,0,0,1,0,0,3500,3500,2932.086511,2813.966372,01/12/2008,1
2165,36776,2008,59.06,39.37,2325.1921,12725,4.0777636,3.7782547,4.3772726,4.0777636,4.0777636,4.3772726,4.0777636,4.0777636,4.3772726,4.0777636,857,0,15,4,2,17,48,12725,19087.5,15906.25,4.192703421,6362.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,9762.25,10877.5,13415,9762.25,10877.5,13415,34820.22139,15813.55864,10497.95564,34820.22139,15813.55864,10497.95564,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,7,3.7782547,3.7782547,0,0,0,1,1,3879,777,4492.500634,4492.500634,02/12/2008,1
2166,68234,2008,18.9,22.83,431.487,12725,16.888557,10.188917,23.588196,16.888557,23.588196,23.588196,23.588196,16.888557,23.588196,16.888557,10,0,12,36,12,0,66,10180,15270,12725,4.095793408,5090,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9961,10000,20000,9477.4,8317,20000,36196.96332,13605.62616,9831.038642,36196.96332,14583.295,9064.607485,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,15,23.588196,10.188917,0,0,1,0,0,1454,1454,2481.89769,2481.89769,02/12/2008,1
2167,49434,2008,8.46,5.71,48.3066,3817,41.24572,18.127653,90.13203,38.644535,57.296158,90.13203,58.293156,41.24572,90.13203,38.644535,225,1,5,14,3,17,70,3817,6361.666667,5089.333333,3.692646535,2544.666667,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10750.8,6998,29572,20995.7,6825.5,120743,3122.342016,2380.891249,2815.94417,3732.642287,2257.783753,1989.591012,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,84,39.23424,18.127653,0,0,1,0,0,4195,4195,880.2457636,880.2457636,02/12/2008,1
2168,49433,2008,8.27,11.61,96.0147,6998,41.24572,18.127653,90.13203,38.644535,57.296158,90.13203,58.293156,41.24572,90.13203,38.644535,225,1,5,14,3,17,70,6998,10178.90909,8588.454545,3.926337587,3180.909091,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10681.8,6653,29572,21100.9,7206,120743,6205.999428,4183.374344,3767.063783,7419.038586,4476.573319,3954.531765,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,83,39.23424,18.127653,0,0,1,0,0,4195,4195,1749.585624,1749.585624,02/12/2008,1
2169,52143,2008,51.18,35.43,1813.3074,7635,11.796275,1.6990494,31.860214,11.30262,10.053538,19.062979,10.4664345,11.796275,31.860214,11.30262,146,2,13,16,5,27,70,5090,8907.5,6998.75,3.828236807,3817.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29382.4,19087,89075,24792.4,20897.5,89075,29693.58685,19036.40318,20089.22469,57772.36181,22237.25776,20948.05875,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,220,2.3438742,1.6990494,1,0,0,0,0,4189,4189,10693.73487,6013.030697,02/12/2008,1
2170,52140,2008,18.11,21.26,385.01862,6998,11.796275,1.6990494,31.860214,11.30262,10.053538,19.062979,10.4664345,11.796275,31.860214,11.30262,146,2,13,16,5,27,70,6361.818182,10178.90909,8270.363636,3.905641244,3817.090909,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22507.4,23804,40067,19623.2,20897.5,40067,12266.77563,5276.682959,5442.103437,12266.77563,4712.374362,4488.041735,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,223,2.3438742,1.6990494,1,0,0,0,0,4189,4189,1092.968142,1092.968142,02/12/2008,1
2171,52144,2008,87.01,61.81,5378.0884,19087,11.796275,1.6990494,31.860214,11.30262,10.053538,19.062979,10.4664345,11.796275,31.860214,11.30262,146,2,13,16,5,27,70,19087,27994.26667,23540.63333,4.363903384,8907.266667,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20738.8,23804,40067,19731.8,21440.5,40067,171347.0473,80125.12627,76017.3972,171347.0473,67205.70774,62690.69583,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,222,2.3438742,1.6990494,1,0,0,0,0,4189,4189,18112.75206,17834.04769,02/12/2008,1
2172,83469,2008,47.64,47.64,2269.5696,8907,9.259659,3.1389213,31.038797,7.099449,9.259659,31.038797,7.099449,9.259659,31.038797,7.099449,612,0,7,5,1,10,49,8907,12724.28571,10815.64286,4.027182432,3817.285714,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3325.2,950,7759,5203.5,5610.5,10132,70444.71009,26676.43892,16168.2073,70444.71009,17724.44362,10738.98341,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,22,3.1389213,3.1389213,0,0,0,1,1,855,855,9036.822442,5275.753887,02/12/2008,1
